Id,Name,Category__c,DataType,Criticality__c,InspectionQuestiontype__c,PHOCSParentId__c,PHOCSParentId__r.Name,RecordType.DeveloperName,CreatedBy.Name,$$Name$Category__c,PHOCSParentId__r.$$Name$Category__c
0eubZ0000000V6fQAE,Other record keeping inadequate.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Other record keeping inadequate.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6XQAU,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6kQAE,Ingredient from unapproved source.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Ingredient from unapproved source.;Programs and plans,"Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6mQAE,"Raw milk screening information missing (temperature, antibiotic, pH and/or titratable acidity).",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Raw milk screening information missing (temperature, antibiotic, pH and/or titratable acidity).;Programs and plans","Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6gQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6hQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6iQAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6jQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6lQAE,Ingredients not rejected.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxXQAU,"Raw ingredient protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Ingredients not rejected.;Programs and plans,"Raw ingredient protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6sQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6nQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6oQAE,Test-and-hold procedures for new products missing.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Test-and-hold procedures for new products missing.;Programs and plans,"Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6pQAE,Missing tests.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Missing tests.;Programs and plans,"Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6qQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6rQAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6tQAE,"Product details missing (e.g., product name or batch).",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Product details missing (e.g., product name or batch).;Programs and plans","Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6uQAE,Records not available upon inspector's request.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxYQAU,"Monthly testing program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Records not available upon inspector's request.;Programs and plans,"Monthly testing program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V71QAE,Calibration report not sufficient.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Calibration report not sufficient.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6vQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V72QAE,Device serial numbers missing or do not match.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Device serial numbers missing or do not match.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6wQAE,Maintenance or calibration schedule insufficient.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Maintenance or calibration schedule insufficient.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6xQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6yQAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6zQAE,Calibration invalid.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Calibration invalid.;Programs and plans,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V70QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxZQAU,"Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Equipment Preventative Maintenance & Calibration protocols up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V79QAE,Critical control point data not recorded.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Critical control point data not recorded.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V78QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V7AQAU,Process parameters not recorded.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Process parameters not recorded.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V73QAE,"Procedure or recipe not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Procedure or recipe not up to date, absent or not being followed as required.;Programs and plans","Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V74QAE,Procedure may contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Procedure may contribute to contamination.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V75QAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V76QAE,Critical control point not checked.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Critical control point not checked.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V77QAE,Process parameters not monitored.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxaQAE,"Product processing procedures are up to date, being followed and records maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Process parameters not monitored.;Programs and plans,"Product processing procedures are up to date, being followed and records maintained.;Programs and plans"
0eubZ0000000V7KQAU,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7BQAU,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7CQAU,Temperature limits not specified or missing.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature limits not specified or missing.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7DQAU,Program not being followed.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Program not being followed.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7EQAU,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7FQAU,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7GQAU,Temperature not controlled.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not controlled.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7HQAU,Transported with incompatible products.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Transported with incompatible products.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7IQAU,Vehicle cleanliness and condition unsatisfactory.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Vehicle cleanliness and condition unsatisfactory.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7JQAU,Vehicle condition unsanitary.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Vehicle condition unsanitary.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7LQAU,Temperature not recorded as frequently as necessary.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxbQAE,"Transportation program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not recorded as frequently as necessary.;Programs and plans,"Transportation program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7RQAU,"Staff unfamiliar with procedures, SOPs or equipment.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Staff unfamiliar with procedures, SOPs or equipment.;Programs and plans","Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7SQAU,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7MQAU,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7NQAU,Employee orientation program incomplete.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Employee orientation program incomplete.;Programs and plans,"Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7OQAU,Refresher training not specified.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Refresher training not specified.;Programs and plans,"Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7PQAU,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7QQAU,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxcQAE,"Worker training program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Worker training program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7XQAU,Disinfectant concentration incorrect.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Disinfectant concentration incorrect.;Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7ZQAU,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7TQAU,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7UQAU,Health Authority approval required.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Health Authority approval required.;Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7VQAU,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7WQAU,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7YQAU,Secondary treatment equipment not meeting requirements.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxdQAE,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Secondary treatment equipment not meeting requirements.;Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.;Programs and plans"
0eubZ0000000V7fQAE,Processing of allergen-containing products not adequately controlled.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Processing of allergen-containing products not adequately controlled.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7hQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7aQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7bQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7cQAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7dQAE,Rework not controlled.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Rework not controlled.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7eQAE,Allergen storage not adequately segregated or identified.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Allergen storage not adequately segregated or identified.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7gQAE,New or ingredient substitution not assessed for allergens.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxeQAE,"Allergen Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,New or ingredient substitution not assessed for allergens.;Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7rQAE,Handwashing not performed when required.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Handwashing not performed when required.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7iQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7jQAE,Communicable disease program missing or incomplete.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Communicable disease program missing or incomplete.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7kQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7lQAE,Insufficient corrective actions.,Programs and plans,Boolean,,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7mQAE,Personnel working while ill.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Personnel working while ill.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7nQAE,Clean dairy clothing not protected from contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Clean dairy clothing not protected from contamination.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7oQAE,Dairy clothing unclean or in poor condition.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Dairy clothing unclean or in poor condition.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7pQAE,Laundering procedures and handling unsatisfactory.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Laundering procedures and handling unsatisfactory.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7qQAE,Footbaths not being used as needed.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Footbaths not being used as needed.;Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7sQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxfQAE,"Personnel Hygiene Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Personnel Hygiene Program is up to date, being followed and records are maintained.;Programs and plans"
