Id,AssessmentTaskDefinitionId,AssessmentTaskDefinition.Name,AssessmentIndDefinitionId,AssessmentIndDefinition.Name,AssessmentIndDefinition.Category__c,AssessmentIndDefinition.PHOCSParentId__r.Name,$$AssessmentTaskDefinition.Name$AssessmentIndDefinition.Name$AssessmentIndDefinition.Category__c$AssessmentIndDefinition.PHOCSParentId__r.Name,AssessmentIndDefinition.$$Name$Category__c$PHOCSParentId__r.Name
0dtbZ0000002z4hQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7XQAU,Disinfectant concentration incorrect.,Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Programs and plans;Disinfectant concentration incorrect.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Disinfectant concentration incorrect.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained."
0dtbZ0000002z4iQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7YQAU,Secondary treatment equipment not meeting requirements.,Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Programs and plans;Secondary treatment equipment not meeting requirements.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Secondary treatment equipment not meeting requirements.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained."
0dtbZ0000002z4jQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7ZQAU,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Secondary Water Treatment is in place, monitoring and maintenance procedures are being followed and records are maintained."
0dtbZ0000002z4kQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7aQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Program not up to date, absent or not being followed as required.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Program not up to date, absent or not being followed as required.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4lQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7bQAE,May contribute to contamination.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;May contribute to contamination.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","May contribute to contamination.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4mQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7cQAE,Insufficient corrective actions.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Insufficient corrective actions.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Insufficient corrective actions.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4nQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7dQAE,Rework not controlled.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Rework not controlled.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Rework not controlled.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4oQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7eQAE,Allergen storage not adequately segregated or identified.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Allergen storage not adequately segregated or identified.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Allergen storage not adequately segregated or identified.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4pQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7fQAE,Processing of allergen-containing products not adequately controlled.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Processing of allergen-containing products not adequately controlled.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Processing of allergen-containing products not adequately controlled.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4qQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7gQAE,New or ingredient substitution not assessed for allergens.,Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;New or ingredient substitution not assessed for allergens.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","New or ingredient substitution not assessed for allergens.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4rQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7hQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Allergen Control Program is up to date, being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Allergen Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z4sQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7iQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Program not up to date, absent or not being followed as required.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Program not up to date, absent or not being followed as required.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4tQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7jQAE,Communicable disease program missing or incomplete.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Communicable disease program missing or incomplete.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Communicable disease program missing or incomplete.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4uQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7kQAE,May contribute to contamination.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;May contribute to contamination.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","May contribute to contamination.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4vQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7lQAE,Insufficient corrective actions.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Insufficient corrective actions.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Insufficient corrective actions.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4wQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7mQAE,Personnel working while ill.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Personnel working while ill.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Personnel working while ill.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4xQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7nQAE,Clean dairy clothing not protected from contamination.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Clean dairy clothing not protected from contamination.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Clean dairy clothing not protected from contamination.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4yQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7oQAE,Dairy clothing unclean or in poor condition.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Dairy clothing unclean or in poor condition.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Dairy clothing unclean or in poor condition.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z4zQAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7pQAE,Laundering procedures and handling unsatisfactory.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Laundering procedures and handling unsatisfactory.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Laundering procedures and handling unsatisfactory.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z50QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7qQAE,Footbaths not being used as needed.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Footbaths not being used as needed.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Footbaths not being used as needed.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z51QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7rQAE,Handwashing not performed when required.,Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Handwashing not performed when required.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Handwashing not performed when required.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z52QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7sQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Personnel Hygiene Program is up to date, being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Personnel Hygiene Program is up to date, being followed and records are maintained."
0dtbZ0000002z53QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7tQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Programs and plans;Program not up to date, absent or not being followed as required.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Program not up to date, absent or not being followed as required.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained."
0dtbZ0000002z54QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7uQAE,May contribute to contamination.,Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Programs and plans;May contribute to contamination.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","May contribute to contamination.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained."
0dtbZ0000002z55QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7vQAE,Insufficient corrective actions.,Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Programs and plans;Insufficient corrective actions.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Insufficient corrective actions.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained."
0dtbZ0000002z56QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7wQAE,Farm worker access not controlled or working in the dairy plant.,Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Programs and plans;Farm worker access not controlled or working in the dairy plant.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Farm worker access not controlled or working in the dairy plant.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained."
0dtbZ0000002z57QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7xQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained."
0dtbZ0000002z58QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7yQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.","Programs and plans;Program not up to date, absent or not being followed as required.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained.","Program not up to date, absent or not being followed as required.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z59QAA,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V7zQAE,May contribute to contamination.,Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.","Programs and plans;May contribute to contamination.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained.","May contribute to contamination.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z5AQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V80QAE,Insufficient corrective actions.,Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.","Programs and plans;Insufficient corrective actions.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained.","Insufficient corrective actions.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z5BQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V81QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Glass breakage Control Program is up to date, being followed and records are maintained."
0dtbZ0000002z5CQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V82QAE,"Program not up to date, absent or not being followed as required.",Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Program not up to date, absent or not being followed as required.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Program not up to date, absent or not being followed as required.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5DQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V83QAE,Insufficient corrective actions.,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Insufficient corrective actions.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Insufficient corrective actions.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5EQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V84QAE,Allergen warning absent.,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Allergen warning absent.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Allergen warning absent.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5FQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V85QAE,Weight or volume not present.,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Weight or volume not present.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Weight or volume not present.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5GQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V86QAE,Label not meeting minimum requirements.,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Label not meeting minimum requirements.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Label not meeting minimum requirements.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5HQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V87QAE,Ingredient list not up to date.,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Ingredient list not up to date.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Ingredient list not up to date.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5IQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V88QAE,Lot code or best before date missing .,Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Lot code or best before date missing .;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Lot code or best before date missing .;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ0000002z5JQAQ,0Z4bZ0000000HdpSAE,Programs and plans,0eubZ0000000V89QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.","Programs and plans;Records absent, missing or not completed in a timely manner.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained.","Records absent, missing or not completed in a timely manner.;Programs and plans;Product Labelling Program is up to date, being followed and records are maintained."
0dtbZ00000031M9QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VztQAE,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,General Requirements,,Approved activities;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.;General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.;General Requirements
0dtbZ00000031MAQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzuQAE,The personal service establishment's operation has been reviewed and accepted.,General Requirements,,Approved activities;The personal service establishment's operation has been reviewed and accepted.;General Requirements,The personal service establishment's operation has been reviewed and accepted.;General Requirements
0dtbZ00000031MBQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzvQAE,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.",General Requirements,,"Approved activities;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.;General Requirements","Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.;General Requirements"
0dtbZ00000031MCQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzwQAE,Food and/or beverage are offered in an acceptable manner to clients.,General Requirements,,Approved activities;Food and/or beverage are offered in an acceptable manner to clients.;General Requirements,Food and/or beverage are offered in an acceptable manner to clients.;General Requirements
0dtbZ00000031MDQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzxQAE,Incompatible activity is not present.,General Requirements,,Approved activities;Incompatible activity is not present.;General Requirements,Incompatible activity is not present.;General Requirements
0dtbZ00000031MEQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzyQAE,A first aid kit is available.,General Requirements,,Approved activities;A first aid kit is available.;General Requirements,A first aid kit is available.;General Requirements
0dtbZ00000031MFQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VzzQAE,Adequate infection control measures are implemented.,General Requirements,,Approved activities;Adequate infection control measures are implemented.;General Requirements,Adequate infection control measures are implemented.;General Requirements
0dtbZ00000031MGQAY,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000W00QAE,Adequate personal hygiene is practiced.,General Requirements,,Approved activities;Adequate personal hygiene is practiced.;General Requirements,Adequate personal hygiene is practiced.;General Requirements
0dtbZ00000031NlQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyHQAU,Construction or alterations has occurred without the review of an Environmental Health Officer.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Construction or alterations has occurred without the review of an Environmental Health Officer.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Construction or alterations has occurred without the review of an Environmental Health Officer.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NmQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyIQAU,Construction is not conducive to the hygenic or efficient practices or the services being provided.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Construction is not conducive to the hygenic or efficient practices or the services being provided.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Construction is not conducive to the hygenic or efficient practices or the services being provided.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NnQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyJQAU,Potable hot and cold running water are not available and/or in sufficient quantity and pressure to meet the needs of the premises.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Potable hot and cold running water are not available and/or in sufficient quantity and pressure to meet the needs of the premises.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Potable hot and cold running water are not available and/or in sufficient quantity and pressure to meet the needs of the premises.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NoQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyKQAU,Using an unapproved water source.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Using an unapproved water source.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Using an unapproved water source.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NpQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyLQAU,Premises is not equipped with mechanical ventilation.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Premises is not equipped with mechanical ventilation.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Premises is not equipped with mechanical ventilation.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NqQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyMQAU,Handwashing facilities are not properly supplied and/or conveniently located.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Handwashing facilities are not properly supplied and/or conveniently located.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Handwashing facilities are not properly supplied and/or conveniently located.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NrQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyNQAU,Premises is not equipped with a sink(s) for cleaning of equipment/instruments.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Premises is not equipped with a sink(s) for cleaning of equipment/instruments.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Premises is not equipped with a sink(s) for cleaning of equipment/instruments.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NsQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyOQAU,Backflow prevention devices not present where needed; cross-connections present.,General Requirements,Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Approved activities;Backflow prevention devices not present where needed; cross-connections present.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.,Backflow prevention devices not present where needed; cross-connections present.;General Requirements;Operation of premises is in accordance with reviewed floor plans and specifications by the Environmental Health Officer.
0dtbZ00000031NtQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyPQAU,Premises and/or services has not obtained an Environmental Health Officer's acceptance/review to operate.,General Requirements,The personal service establishment's operation has been reviewed and accepted.,Approved activities;Premises and/or services has not obtained an Environmental Health Officer's acceptance/review to operate.;General Requirements;The personal service establishment's operation has been reviewed and accepted.,Premises and/or services has not obtained an Environmental Health Officer's acceptance/review to operate.;General Requirements;The personal service establishment's operation has been reviewed and accepted.
0dtbZ00000031NuQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyQQAU,Premises has not been inspected or plans and procedures have not been reviewed.,General Requirements,The personal service establishment's operation has been reviewed and accepted.,Approved activities;Premises has not been inspected or plans and procedures have not been reviewed.;General Requirements;The personal service establishment's operation has been reviewed and accepted.,Premises has not been inspected or plans and procedures have not been reviewed.;General Requirements;The personal service establishment's operation has been reviewed and accepted.
0dtbZ00000031NvQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyRQAU,"The work area is not clean, organized, free of clutter and well lit.",General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;The work area is not clean, organized, free of clutter and well lit.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","The work area is not clean, organized, free of clutter and well lit.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031NwQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VySQAU,Required supplies for services are not available and within easy reach.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Required supplies for services are not available and within easy reach.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Required supplies for services are not available and within easy reach.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031NxQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyTQAU,"Surfaces are constructed of rough, absorbent and/or porous materials.",General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Surfaces are constructed of rough, absorbent and/or porous materials.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Surfaces are constructed of rough, absorbent and/or porous materials.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031NyQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyUQAU,Storage for clean equipment is not separated from soiled equipment.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Storage for clean equipment is not separated from soiled equipment.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Storage for clean equipment is not separated from soiled equipment.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031NzQAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyVQAU,"Instruments are not stored in a clean, covered container when not in use.",General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Instruments are not stored in a clean, covered container when not in use.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Instruments are not stored in a clean, covered container when not in use.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O0QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyWQAU,Equipment is not maintained according to manufacturer.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Equipment is not maintained according to manufacturer.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Equipment is not maintained according to manufacturer.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
0dtbZ00000031O1QAI,0Z4bZ0000000HwvSAE,Approved activities,0eubZ0000000VyXQAU,Work surfaces are not cleaned and disinfected with an appropriate disinfectant after each client.,General Requirements,"Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Approved activities;Work surfaces are not cleaned and disinfected with an appropriate disinfectant after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained.","Work surfaces are not cleaned and disinfected with an appropriate disinfectant after each client.;General Requirements;Premises, work surfaces, instruments are adequately sanitized/disinfected and maintained."
